show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,description,country,genre
70129075.0,Movie,Jail,Madhur Bhandarkar,"Neil Nitin Mukesh, Manoj Bajpayee, Mugdha Godse, Arya Babbar, Chetan Pandit, Rahul Singh, Navni Parihar, Manish Mehta",31-Dec-19,2009.0,TV-14,132 min,"Dramas, International Movies","Incarcerated for a crime he didn?t commit, a young man must navigate the crowded, cut-throat environment of prison as he awaits trial.",South Korea,Comedies
60001407.0,Movie,Jis Desh Men Ganga Behti Hai,Radhu Karmakar,"Raj Kapoor, Padmini, Pran, Chanchal, Lalita Pawar, Raj Mehra, Tiwari, Nana Palsikar, Nayampally, Sulochana Chatterjee",31-Dec-19,1960.0,TV-14,181 min,"Action & Adventure, Dramas, International Movies","Falling in with a band of outlaws during a holy pilgrimage, a country boy tries to change their violent ways ahead of a showdown with the authorities.",United States,Dramas
70295531.0,Movie,John Day,Ahishor Solomon,"Naseeruddin Shah, Randeep Hooda, Shernaz Patel, Elena Kazan, Sharat Saxena, Vipin Sharma, Denzil Smith, Kenneth Desai, Sushil Pandey",31-Dec-19,2013.0,TV-MA,125 min,"International Movies, Thrillers","A bank manager and his wife, still grieving over their daughter who died in a fire, become pawns in a bank heist with ties to corruption and fraud.",United States,Independent
17457622.0,Movie,Judwaa,David Dhawan,"Salman Khan, Karisma Kapoor, Rambha, Kader Khan, Anupam Kher, Shakti Kapoor, Bindu, Reema Lagoo, Satish Shah, Mukesh Rishi",31-Dec-19,1997.0,TV-14,133 min,"Comedies, International Movies, Romantic Movies","Separated at birth, a pair of identical twins unexpectedly reunite as adults and embark on a madcap mission to take down a common enemy from their past.",Greece,Comedies
20712279.0,Movie,Kaalia,Tinnu Anand,"Amitabh Bachchan, Asha Parekh, Parveen Babi, Amjad Khan, Pran, K.N. Singh, Sajjan, Murad, Kader Khan, Jagdeep",31-Dec-19,1981.0,TV-14,173 min,"Action & Adventure, Dramas, International Movies","Jailed for robbing his brother?s unscrupulous employer, a simpleton has a transformation while in prison, emerging with a violent mission for revenge.",Brazil,International
70051840.0,Movie,Katha,Sai Paranjape,"Farooq Shaikh, Naseeruddin Shah, Deepti Naval, Veeni Paranjape Joglekar, Mallika Sarabhai, Arun Joglekar",31-Dec-19,1982.0,TV-PG,140 min,"Comedies, Dramas, Independent Movies","Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead.",Lebanon,Dramas
81213895.0,Movie,Khubsoorat,Hrishikesh Mukherjee,"Ashok Kumar, Rekha, Rakesh Roshan, Shashikala, Aradhana, Dina Pathak, David Abraham, S.N. Banerjee, Keshto Mukherjee",31-Dec-19,1980.0,TV-PG,120 min,"Classic Movies, Comedies, Dramas",A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules.,Qatar,Mysteries
24073896.0,Movie,Koshish,Gulzar,"Sanjeev Kumar, Jaya Bhaduri, Asrani, Seema, Om Shivpuri, Dina Pathak",31-Dec-19,1972.0,TV-14,115 min,"International Movies, Romantic Movies",A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.,United States,Docuseries
81221913.0,Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,"Deepak Dobriyal, Gulshan Devaiah, Raima Sen, Parvin Dabas, Anurag Arora, Jameel Khan, Priyanka Setia",31-Dec-19,2017.0,TV-MA,126 min,"Dramas, Independent Movies, International Movies","Accused of killing a politician, a local grocer?s fight to prove his innocence reveals his lifelong struggles with injustice leading up to the incident.",Philippines,Action & Adventure
70040912.0,Movie,Maine Pyaar Kyun Kiya,David Dhawan,"Salman Khan, Sushmita Sen, Sohail Khan, Katrina Kaif, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak",31-Dec-19,2005.0,TV-14,137 min,"Comedies, International Movies, Music & Musicals","After lying to his girlfriend, orthopedic surgeon Samir must conjure up a pretend wife in this musical comedy.",,Comedies
81213979.0,Movie,Masoom,Shekhar Kapur,"Shabana Azmi, Naseeruddin Shah, Saeed Jaffrey, Jugal Hansraj, Urmila Matondkar, Aradhana Srivastav, Tanuja, Supriya Pathak",31-Dec-19,1983.0,TV-14,138 min,"Dramas, Independent Movies, International Movies",A loving husband and father's joyful family life is rocked to its core upon the discovery that he has a young son borne from a past extramarital affair.,,International
70018445.0,Movie,Mujhse Shaadi Karogi,David Dhawan,"Rajpal Yadav, Amrish Puri, Kader Khan, Shashi Kala, Priyanka Chopra, Salman Khan, Akshay Kumar, Satish Shah",31-Dec-19,2004.0,TV-PG,158 min,"Comedies, International Movies, Romantic Movies","Samir must overcome a hostile horoscope, a hot temper and a determined rival to win the heart of Rani, the love of his life.",United States,International
81213897.0,Movie,Namak Halaal,Prakash Mehra,"Amitabh Bachchan, Shashi Kapoor, Parveen Babi, Smita Patil, Waheeda Rehman, Om Prakash, Ranjeet, Satyendra Kapoor",31-Dec-19,1982.0,TV-14,171 min,"Action & Adventure, Comedies, International Movies","While loyally defending his boss from mobsters trying to kill him, a naive, hotel bellboy discovers the family he never knew he had.",United Kingdom,Dramas
81213877.0,Movie,Phamous,Karan Lalit Butani,"Jimmy Shergill, Kay Kay Menon, Jackie Shroff, Shriya Saran, Pankaj Tripathi, Mahie Gill, Jameel Khan, Deep Raj Rana",31-Dec-19,2018.0,TV-MA,108 min,"Dramas, International Movies, Thrillers",India's highlands descend into bullet-riddled mayhem as the longtime rivalries and ruthless revenge missions among four men come to a head.,Spain,Horror
81213882.0,Movie,Phullu,Abhishek Saxena,"Sharib Hashmi, Nutan Surya, Jyotii Sethi, Inaamulhaq, Trisha Kale, Namya Saxena, Shivam Pradhan, Kimti Anand, Paras Raj Gandhi",31-Dec-19,2017.0,TV-14,96 min,"Dramas, Independent Movies, International Movies","Struck by the lack of clean resources for menstruating women in his village, a jobless loafer braves social stigmas to create low-cost sanitary napkins.",United States,Anime Series
81224811.0,TV Show,Pucca: Love Recipe,,"Jeonghwa Yang, Yongwoo Shin, Doug Erholtz, Melissa Fahn, Karen Strassman, Kirk Thornton, Spike Spencer",31-Dec-19,2018.0,TV-Y7,1 Season,"Kids' TV, Korean TV Shows","Faced with a threat to the survival of her family restaurant, as well as a rival for Garu's heart, Pucca fights for all that she loves.",United States,International
81224839.0,TV Show,Rainbow Ruby,,"Alyssya Swales, Shannon Chan-Kent, Brian Drummond, Olivia Charles, Kate Higgins, Johnny Yong Bosch",31-Dec-19,2016.0,TV-Y,1 Season,Kids' TV,"Ruby makes magical journeys with her teddy bear Choco to Rainbow Village, where her toys come to life ??and where there's always a problem to solve!",United States,Dramas
81213896.0,Movie,Rajnigandha,Basu Chatterjee,"Vidya Sinha, Amol Palekar, Dinesh Thakur, Ranjita Thakur, Veena Gaud, Manju Maini",31-Dec-19,1974.0,TV-PG,104 min,"Comedies, Dramas, Independent Movies","A grad student leaves her boyfriend in Delhi for a job interview in Mumbai, where she reconnects with an old flame for whom she still has feelings.",United Kingdom,Independent
60003097.0,Movie,Ram Teri Ganga Maili,Raj Kapoor,"Mandakini, Rajiv Kapoor, Divya Rana, Saeed Jaffrey, Kulbhushan Kharbanda, Raza Murad, Sushma Seth, Trilok Kapoor",31-Dec-19,1985.0,TV-14,178 min,"Classic Movies, Dramas, International Movies","Abandoned by her new husband and father of her son, a mountain woman journeys to Calcutta to find him, constantly tested by social evils along the way.",India,Romantic
81213887.0,Movie,Ramji Londonwaley,Sanjay Dayma,"Madhavan, Samita Bangargi, Harsh Chhaya, Rajendranath Zutshi, Shikha Shalu Varma, Satish Shah, Akhilendra Mishra",31-Dec-19,2005.0,TV-14,154 min,"Comedies, Dramas, International Movies","A small-town cook moves to London to earn a living, but from his employer?s sudden death to the immigration officials on his trail, plans soon go sour.",United States,Dramas
896678.0,Movie,Red Dawn,John Milius,"Patrick Swayze, C. Thomas Howell, Lea Thompson, Charlie Sheen, Darren Dalton, Jennifer Grey, Brad Savage, Doug Toby, Ben Johnson, Harry Dean Stanton",31-Dec-19,1984.0,PG-13,114 min,"Action & Adventure, Cult Movies",A group of teenagers witnesses Soviet and Cuban paratroopers descending on their small Colorado town and systematically setting off World War III.,United Kingdom,Independent
81217436.0,Movie,Road to Sangam,Amit Rai,"Paresh Rawal, Om Puri, Pavan Malhotra, Javed Sheikh, Swati Chitnis, Masood Akhtar, Sudhir Nema, Rakesh Srivastava",31-Dec-19,2010.0,TV-14,136 min,"Dramas, Independent Movies, International Movies","As communal violence erupts in his neighborhood, a Muslim mechanic presses forward to repair a historic truck that will transport Gandhi?s last remains.",United States,International
81221914.0,Movie,Saath Saath,Raman Kumar,"Deepti Naval, Farooq Shaikh, Satish Shah, Iftekhar, A.K. Hangal, Neena Gupta, Avtar Gill, Javed Khan",31-Dec-19,1982.0,TV-14,118 min,"Dramas, Independent Movies, International Movies","A young woman falls for her classmate?s idealistic, non-materialistic ways, but is troubled upon seeing his principles change after they marry.",United States,Crime
70072558.0,Movie,Sadma,Balu Mahendra,"Kamal Hassan, Sridevi, Silk Smitha, Gulshan Grover, Paintal, Arvind Deshpande",31-Dec-19,1983.0,TV-14,137 min,"Dramas, International Movies, Romantic Movies","After a traumatic injury leaves her with amnesia and age regression, a young woman is sold to a brothel before a teacher becomes her savior.",United States,International
60002818.0,Movie,Sangam,Raj Kapoor,"Raj Kapoor, Vyjayanthimala, Rajendra Kumar, Lalita Pawar, Achala Sachdev, Hari Shivdasani, Raj Mehra, Iftekhar",31-Dec-19,1964.0,TV-14,228 min,"Classic Movies, Dramas, International Movies","Returning home from war after being assumed dead, a pilot weds the woman he has long loved, unaware that she had been planning to marry his best friend.",France,Action & Adventure
20257617.0,Movie,Satte Pe Satta,Raj N. Sippy,"Amitabh Bachchan, Hema Malini, Amjad Khan, Sachin, Shakti Kapoor, Ranjeeta Kaur, Paintal, Ranjeet",31-Dec-19,1982.0,TV-14,153 min,"Comedies, Cult Movies, Dramas","The eldest of seven brothers who run a family farm together marries a pretty nurse, inspiring his country-bumpkin siblings to follow his example.",Italy,Children & Family
70059284.0,Movie,Shiva,Ram Gopal Varma,"Nagarjuna Akkineni, Amala, Rajendranath Zutshi, Raghuvaran, Paresh Rawal, Brij Gopal, J.D. Chakravarthi, Tanikella Bharani",31-Dec-19,1990.0,TV-MA,168 min,"Action & Adventure, Dramas, International Movies","A young man enrolls at a college and becomes a rival to the student-union president, who?s using force and intimidation to advance his criminal agenda.",South Africa,Comedies
60001404.0,Movie,Swami,Basu Chatterjee,"Shabana Azmi, Girish Karnad, Vikram, Dheeraj Kumar, Shashikala, Utpal Dutt, Preeti Ganguli, Sudha Shivpuri",31-Dec-19,1977.0,TV-PG,123 min,"Dramas, Independent Movies, International Movies","After she enters into an arranged marriage, a spirited and intellectual young woman tries to adjust to life with a man who was not her choice.",West Germany,International
81213879.0,Movie,The Dark Side of Life: Mumbai City,Tariq Khan,"Mahesh Bhatt, Kay Kay Menon, Avii, Nikhil Ratnaparkhi, Neha Khan, Alisha Khan, Irfan Hussein, Jyoti Malshe, Sayed Gul",31-Dec-19,2018.0,TV-MA,121 min,"Dramas, International Movies","Struggling with Mumbai's pressures and private battles with depression, six lives intersect just as they reach a breaking point.",Australia,Dramas
81213898.0,Movie,The Great Gambler,Shakti Samanta,"Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra, Utpal Dutt, Madan Puri, Om Shivpuri, Iftekhar, Sujit Kumar, Roopesh Kumar",31-Dec-19,1979.0,TV-14,161 min,"Action & Adventure, Classic Movies, Cult Movies","After unwittingly using his skills to obtain military secrets, a gambler is pursued by a police officer who happens to be his doppelgÃ¤nger.",United States,Action & Adventure
80990609.0,TV Show,The Neighbor,,"Quim GutiÃ©rrez, Clara Lago, AdriÃ¡n Pino, Catelina Sopelana",31-Dec-19,2019.0,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Self-centered Javier's life gets a bit messy when he unexpectedly becomes a superhero ??and his recent ex is tasked with uncovering his identity.,Israel,Sci-Fi & Fantasy
28371873.0,Movie,The World Is Not Enough,Michael Apted,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta",31-Dec-19,1999.0,PG-13,128 min,Action & Adventure,"Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.",Colombia,Comedies
17016471.0,Movie,Tomorrow Never Dies,Roger Spottiswoode,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, GÃ¶tz Otto, Desmond Llewelyn, Vincent Schiavelli",31-Dec-19,1997.0,PG-13,119 min,Action & Adventure,"Pierce Brosnan stars in this 007 installment, which teams the secret agent and a sexy Chinese superspy against a megalomaniacal media mogul.",United Kingdom,Dramas
70065255.0,Movie,Traffic Signal,Madhur Bhandarkar,"Kunal Khemu, Neetu Chandra, Konkona Sen Sharma, Upendra Limaye, Ranvir Shorey, Sudhir Mishra, Nassar Abdulla, Manoj Joshi",31-Dec-19,2007.0,TV-MA,130 min,"Dramas, Independent Movies, International Movies","Four characters coexist at an urban traffic signal, where all manage to make a meager living until events threaten the source of their livelihood.",United States,Romantic
60021548.0,Movie,"Trikal (Past, Present, Future)",Shyam Benegal,"Leela Naidu, Neena Gupta, Anita Kanwar, Soni Razdan, Dalip Tahil, K.K. Raina, Kunal Kapoor, Keith Stevenson, Naseeruddin Shah, Kulbhushan Kharbanda",31-Dec-19,1985.0,TV-14,134 min,"Comedies, Dramas, Independent Movies","A Goan native returns to his now-derelict, palatial childhood home, recalling his family?s interpersonal drama during the end of Portuguese rule.",Dominican Republic,Children & Family
81217438.0,Movie,Union Leader,Sanjay Patel,"Rahul Bhat, Tillotama Shome, Haresh Dagiya, Jayesh More, Tirth Sharma, Vivek Ghamande, Jay Vithlani, Mehul Buch",31-Dec-19,2017.0,TV-14,105 min,"Dramas, Independent Movies, International Movies",Toxic conditions and a corrupt union leader prompt a chemical plant worker and earnest family man to fight for justice for his fellow laborers.,Brazil,Dramas
81213873.0,Movie,Veerey Ki Wedding,Ashu Trikha,"Pulkit Samrat, Yuvika Chaudhry, Jimmy Shergill, Supriya Karnik, Kriti Kharbanda, Satish Kaushik",31-Dec-19,2018.0,TV-14,130 min,"Comedies, Dramas, International Movies","Quick to throw punches in the name of justice, a young man must find a calmer way to win over the pacifist father of the girl he wishes to marry.",India,Crime
81213874.0,Movie,Vodka Diaries,Kushal Srivastava,"Kay Kay Menon, Raima Sen, Mandira Bedi, Sharib Hashmi, Rishi Bhutani, Herry Tangri, Vaishnavi Dhanraj, Swati Rajput",31-Dec-19,2018.0,TV-14,113 min,"Dramas, International Movies, Thrillers","While investigating a series of murders and the nightclub that links them, a detective?s case takes an alarming turn when his wife goes missing.",China,International
81203251.0,TV Show,Yanxi Palace: Princess Adventures,,"Wang Herun, Wang Yizhe, Wang Yuwei, Xu Xiaonuo, Wu Jinyan, Nie Yuan",31-Dec-19,2019.0,TV-14,1 Season,"International TV Shows, TV Dramas",A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,United States,Korean
81213884.0,Movie,Zed Plus,Chandra Prakash Dwivedi,"Adil Hussain, Mona Singh, K.K. Raina, Sanjay Mishra, Anil Rastogi, Ravi Jhankal, Kulbhushan Kharbanda, Ekavali Khanna, Mukesh Tiwari, Vinod Acharya",31-Dec-19,2014.0,TV-MA,131 min,"Comedies, Dramas, International Movies",A philandering small-town mechanic's political ambitions are sparked when the visiting prime minister mistakenly grants him special security clearance.,United States,Documentaries
81045989.0,Movie,Bill Hicks: One Night Stand,John Fortenberry,Bill Hicks,31-Dec-18,1991.0,TV-MA,28 min,Stand-Up Comedy,"Bill Hicks remembers a wild night in 1989 and offers his views on puffing cigarettes, smoking weed, drinking, sex, commercials and music.",United States,International
81045990.0,Movie,Bill Hicks: Reflections,,"Bill Hicks, Steve Hicks",31-Dec-18,2015.0,TV-MA,34 min,Documentaries,"This documentary about comedian Bill Hicks offers insight into his irreverent takes on, well, everything. Brother Steve Hicks is the star witness.",United States,Sports
70059483.0,Movie,Bill Hicks: Relentless,Chris Bould,Bill Hicks,31-Dec-18,1992.0,TV-MA,61 min,Stand-Up Comedy,"In one of his most iconic performances, late comedian Bill Hicks demonstrates what made him such a singular talent and a force to be reckoned with.",United States,Comedies
